"Sc","Kgp"
-4.66441310446463,-3.0918862887468
3.94463126098415,5.20131231439087
-2.4069997301173,-4.35831010805657
4.32727776946226,5.57008466704654
-0.320607682610944,-0.583592725888635
1.10442858907588,0.177467595009156
-0.0842189045467124,0.0219728264377045
3.93474248929322,4.88837116396932
4.21846432504793,4.410921547543
3.78128408524654,3.65378246980204
4.80989281334602,6.25293416176017
-1.24504841884702,-2.41687423939617
0.819692026853852,0.214708072493108
3.69266023814134,4.67747545197711
4.04326820641196,5.43757213822673
1.02931903433807,0.691081917201879
2.91373236795484,2.51994752528373
2.69229239456541,2.80475580872404
3.50203987853269,4.31331056697503
-0.487465013707316,-0.259253056566207
